5.304520726203918457e-01,5.508996844291687012e-01,5.723479390144348145e-01,5.948314666748046875e-01,6.183797121047973633e-01,6.430148482322692871e-01,6.687501072883605957e-01,6.955151557922363281e-01,7.230194211006164551e-01,7.500730156898498535e-01,7.762014865875244141e-01,8.011745810508728027e-01,8.243446350097656250e-01,8.457405567169189453e-01,8.655126094818115234e-01,8.837961554527282715e-01,9.007195234298706055e-01,9.163902401924133301e-01,9.309084415435791016e-01,9.443639516830444336e-01,9.568368196487426758e-01,9.684058427810668945e-01,9.791532754898071289e-01,9.892072677612304688e-01,9.986740350723266602e-01,1.007683277130126953e+00,1.015997648239135742e+00,1.023643493652343750e+00,1.030635118484497070e+00,1.036991596221923828e+00,1.042694330215454102e+00,1.047729969024658203e+00,1.052046775817871094e+00,1.055573701858520508e+00,1.058261632919311523e+00,1.060039043426513672e+00,1.060796499252319336e+00,1.060385227203369141e+00,1.058650612831115723e+00,1.055408239364624023e+00,1.050444602966308594e+00,1.043622255325317383e+00,1.035541296005249023e+00,1.026719808578491211e+00,1.017299771308898926e+00,1.007727742195129395e+00,9.981152415275573730e-01,9.885613322257995605e-01,9.789746999740600586e-01,9.692522883415222168e-01,9.598916172981262207e-01,9.501443505287170410e-01,9.381454586982727051e-01,9.241805076599121094e-01,9.084964394569396973e-01,8.913044333457946777e-01,8.727161884307861328e-01,8.528816103935241699e-01,8.323469758033752441e-01,8.117033839225769043e-01,7.910692691802978516e-01,7.704727649688720703e-01,7.500171661376953125e-01,7.297064065933227539e-01,7.094316482543945312e-01,6.891239881515502930e-01,6.687672138214111328e-01,6.483911275863647461e-01,6.279584169387817383e-01,6.074732542037963867e-01,5.869359374046325684e-01,5.663040876388549805e-01,5.455225706100463867e-01,5.245854258537292480e-01,5.037068724632263184e-01,4.833231568336486816e-01,4.637005925178527832e-01,4.448142349720001221e-01,4.266381859779357910e-01,4.091271162033081055e-01,3.922354578971862793e-01,3.759190440177917480e-01,3.601329326629638672e-01,3.448318243026733398e-01,3.299684226512908936e-01,3.154958486557006836e-01,3.013626337051391602e-01,2.875368297100067139e-01,2.741173803806304932e-01,2.610235214233398438e-01,2.481849491596221924e-01,2.355735898017883301e-01,2.231161296367645264e-01,2.108550965785980225e-01,1.990854144096374512e-01,1.878285706043243408e-01,1.770181059837341309e-01,1.665917932987213135e-01,1.564880013465881348e-01,1.466479599475860596e-01,1.370206773281097412e-01
4.721622467041015625e-01,4.856041371822357178e-01,4.988793134689331055e-01,5.119737386703491211e-01,5.248467922210693359e-01,5.374602079391479492e-01,5.497781038284301758e-01,5.617582798004150391e-01,5.733597278594970703e-01,5.844730734825134277e-01,5.943888425827026367e-01,6.031552553176879883e-01,6.108022928237915039e-01,6.180315017700195312e-01,6.251734495162963867e-01,6.322292685508728027e-01,6.392144560813903809e-01,6.461578011512756348e-01,6.530869603157043457e-01,6.600666642189025879e-01,6.671583056449890137e-01,6.744211912155151367e-01,6.814231276512145996e-01,6.880470514297485352e-01,6.944531202316284180e-01,7.008051276206970215e-01,7.072589397430419922e-01,7.139650583267211914e-01,7.210909724235534668e-01,7.287448644638061523e-01,7.371296286582946777e-01,7.464699149131774902e-01,7.570034265518188477e-01,7.689689993858337402e-01,7.826225161552429199e-01,7.982210516929626465e-01,8.160412311553955078e-01,8.364635705947875977e-01,8.592306375503540039e-01,8.841364383697509766e-01,9.113068580627441406e-01,9.408825635910034180e-01,9.726542830467224121e-01,1.006546378135681152e+00,1.042298316955566406e+00,1.079302310943603516e+00,1.117592096328735352e+00,1.155023336410522461e+00,1.186892509460449219e+00,1.210867166519165039e+00,1.223571419715881348e+00,1.226525545120239258e+00,1.221247911453247070e+00,1.208088874816894531e+00,1.186532497406005859e+00,1.159509062767028809e+00,1.128571510314941406e+00,1.093906521797180176e+00,1.056063771247863770e+00,1.015789985656738281e+00,9.744952917098999023e-01,9.328073263168334961e-01,8.908801078796386719e-01,8.488773107528686523e-01,8.089364171028137207e-01,7.716363668441772461e-01,7.369295954704284668e-01,7.048412561416625977e-01,6.754843592643737793e-01,6.487941741943359375e-01,6.247252821922302246e-01,6.032332181930541992e-01,5.842690467834472656e-01,5.678040981292724609e-01,5.537993907928466797e-01,5.422006845474243164e-01,5.329428911209106445e-01,5.259648561477661133e-01,5.212025046348571777e-01,5.186176896095275879e-01,5.179823040962219238e-01,5.189357399940490723e-01,5.213575959205627441e-01,5.251234173774719238e-01,5.300993919372558594e-01,5.363873243331909180e-01,5.445057153701782227e-01,5.545818805694580078e-01,5.664444565773010254e-01,5.793710350990295410e-01,5.929383039474487305e-01,6.063421964645385742e-01,6.191740632057189941e-01,6.311347484588623047e-01,6.421479582786560059e-01,6.521426439285278320e-01,6.610288619995117188e-01,6.687219738960266113e-01,6.750434041023254395e-01,6.798963546752929688e-01,6.829744577407836914e-01
-5.384545922279357910e-01,-5.481117963790893555e-01,-5.577178597450256348e-01,-5.675163269042968750e-01,-5.760807394981384277e-01,-5.833094716072082520e-01,-5.892857313156127930e-01,-5.933872461318969727e-01,-5.955850481986999512e-01,-5.971601009368896484e-01,-5.988521575927734375e-01,-6.006466746330261230e-01,-6.025328636169433594e-01,-6.045885682106018066e-01,-6.068114042282104492e-01,-6.090199351310729980e-01,-6.110519170761108398e-01,-6.128810644149780273e-01,-6.144788265228271484e-01,-6.159531474113464355e-01,-6.181568503379821777e-01,-6.200412511825561523e-01,-6.207479238510131836e-01,-6.202937364578247070e-01,-6.186612248420715332e-01,-6.157938838005065918e-01,-6.115936040878295898e-01,-6.059331893920898438e-01,-5.986625552177429199e-01,-5.896080732345581055e-01,-5.785366296768188477e-01,-5.651786923408508301e-01,-5.492382645606994629e-01,-5.303380489349365234e-01,-5.080714821815490723e-01,-4.820142388343811035e-01,-4.517370760440826416e-01,-4.167477786540985107e-01,-3.765371441841125488e-01,-3.306445777416229248e-01,-2.787376642227172852e-01,-2.205323874950408936e-01,-1.560550630092620850e-01,-8.508040010929107666e-02,-7.693707942962646484e-03,7.528407871723175049e-02,1.604826748371124268e-01,2.449040114879608154e-01,3.246539533138275146e-01,3.931041359901428223e-01,4.485867619514465332e-01,4.897859096527099609e-01,5.162707567214965820e-01,5.263880491256713867e-01,5.168388485908508301e-01,4.863377213478088379e-01,4.379208683967590332e-01,3.774813711643218994e-01,3.140217363834381104e-01,2.498651444911956787e-01,1.893490254878997803e-01,1.337970942258834839e-01,8.273574709892272949e-02,3.584259748458862305e-02,-7.191807031631469727e-03,-4.664324223995208740e-02,-8.272437751293182373e-02,-1.156331971287727356e-01,-1.452864706516265869e-01,-1.718009412288665771e-01,-1.954788565635681152e-01,-2.164350450038909912e-01,-2.347356826066970825e-01,-2.504223883152008057e-01,-2.635148167610168457e-01,-2.740052938461303711e-01,-2.818697392940521240e-01,-2.870582938194274902e-01,-2.895115315914154053e-01,-2.891456484794616699e-01,-2.858392596244812012e-01,-2.794433236122131348e-01,-2.697712779045104980e-01,-2.565993070602416992e-01,-2.396660000085830688e-01,-2.187008112668991089e-01,-1.933787912130355835e-01,-1.632788330316543579e-01,-1.280451267957687378e-01,-8.821620792150497437e-02,-4.368590191006660461e-02,5.677077919244766235e-03,5.988141149282455444e-02,1.190086901187896729e-01,1.827707290649414062e-01,2.511402368545532227e-01,3.230580687522888184e-01,3.979377448558807373e-01,4.729410707950592041e-01,5.451136827468872070e-01,6.130141019821166992e-01
-2.589355945587158203e+00,-2.605831623077392578e+00,-2.618133544921875000e+00,-2.626731157302856445e+00,-2.631960868835449219e+00,-2.634087562561035156e+00,-2.633354663848876953e+00,-2.629975318908691406e+00,-2.624134778976440430e+00,-2.617184162139892578e+00,-2.609690189361572266e+00,-2.599870681762695312e+00,-2.587944507598876953e+00,-2.574236631393432617e+00,-2.558960914611816406e+00,-2.542286396026611328e+00,-2.524550437927246094e+00,-2.505824804306030273e+00,-2.486773014068603516e+00,-2.468623399734497070e+00,-2.451187133789062500e+00,-2.434208393096923828e+00,-2.417396306991577148e+00,-2.400582313537597656e+00,-2.383670568466186523e+00,-2.366333007812500000e+00,-2.348169088363647461e+00,-2.328765392303466797e+00,-2.307824134826660156e+00,-2.285244226455688477e+00,-2.260504484176635742e+00,-2.233050584793090820e+00,-2.202239513397216797e+00,-2.167680740356445312e+00,-2.128242015838623047e+00,-2.082892656326293945e+00,-2.030881166458129883e+00,-1.971200466156005859e+00,-1.902968645095825195e+00,-1.827066421508789062e+00,-1.743509769439697266e+00,-1.652025938034057617e+00,-1.552833795547485352e+00,-1.448296785354614258e+00,-1.342118501663208008e+00,-1.235096573829650879e+00,-1.129693388938903809e+00,-1.031736612319946289e+00,-9.480760097503662109e-01,-8.805167675018310547e-01,-8.297126889228820801e-01,-7.958623170852661133e-01,-7.810027599334716797e-01,-7.770515680313110352e-01,-7.791612148284912109e-01,-7.873239517211914062e-01,-8.010491132736206055e-01,-8.214864730834960938e-01,-8.499621152877807617e-01,-8.869694471359252930e-01,-9.309200048446655273e-01,-9.724547863006591797e-01,-1.010216474533081055e+00,-1.044435262680053711e+00,-1.075432300567626953e+00,-1.103535056114196777e+00,-1.129264116287231445e+00,-1.152702093124389648e+00,-1.173594832420349121e+00,-1.191989541053771973e+00,-1.207976102828979492e+00,-1.221642851829528809e+00,-1.233049392700195312e+00,-1.242197990417480469e+00,-1.249003648757934570e+00,-1.253642082214355469e+00,-1.256490111351013184e+00,-1.257521033287048340e+00,-1.256675124168395996e+00,-1.253875613212585449e+00,-1.249024152755737305e+00,-1.242001652717590332e+00,-1.232672214508056641e+00,-1.220870971679687500e+00,-1.206409811973571777e+00,-1.189068794250488281e+00,-1.168597579002380371e+00,-1.144705653190612793e+00,-1.117188930511474609e+00,-1.085834741592407227e+00,-1.050313472747802734e+00,-1.010259389877319336e+00,-9.652836322784423828e-01,-9.149633646011352539e-01,-8.588669896125793457e-01,-7.970793843269348145e-01,-7.303570508956909180e-01,-6.594519615173339844e-01,-5.844753980636596680e-01,-5.055927038192749023e-01,-4.242449700832366943e-01
-4.840887069702148438e+00,-4.840092658996582031e+00,-4.834969043731689453e+00,-4.824905395507812500e+00,-4.810364723205566406e+00,-4.791744232177734375e+00,-4.769385337829589844e+00,-4.743478775024414062e+00,-4.714386940002441406e+00,-4.682387351989746094e+00,-4.649011135101318359e+00,-4.616163253784179688e+00,-4.583929538726806641e+00,-4.552227020263671875e+00,-4.520984649658203125e+00,-4.490095615386962891e+00,-4.459422588348388672e+00,-4.428870201110839844e+00,-4.399767875671386719e+00,-4.372370719909667969e+00,-4.346301555633544922e+00,-4.321150302886962891e+00,-4.296521186828613281e+00,-4.271975517272949219e+00,-4.247024536132812500e+00,-4.220102310180664062e+00,-4.190046310424804688e+00,-4.156276702880859375e+00,-4.118120193481445312e+00,-4.075102806091308594e+00,-4.027062892913818359e+00,-3.973902225494384766e+00,-3.915514945983886719e+00,-3.852177858352661133e+00,-3.783279418945312500e+00,-3.707923889160156250e+00,-3.625040292739868164e+00,-3.533348083496093750e+00,-3.431638717651367188e+00,-3.318647861480712891e+00,-3.194663286209106445e+00,-3.068757295608520508e+00,-2.946937084197998047e+00,-2.829254150390625000e+00,-2.716414451599121094e+00,-2.608774185180664062e+00,-2.511499881744384766e+00,-2.432965993881225586e+00,-2.372224330902099609e+00,-2.324186325073242188e+00,-2.279623508453369141e+00,-2.235563755035400391e+00,-2.192034244537353516e+00,-2.152568817138671875e+00,-2.119499921798706055e+00,-2.093438148498535156e+00,-2.074725627899169922e+00,-2.063478231430053711e+00,-2.058794498443603516e+00,-2.061949729919433594e+00,-2.074189186096191406e+00,-2.094364643096923828e+00,-2.111316680908203125e+00,-2.124793529510498047e+00,-2.136171102523803711e+00,-2.146693706512451172e+00,-2.156445741653442383e+00,-2.165028333663940430e+00,-2.172288894653320312e+00,-2.178629875183105469e+00,-2.184396266937255859e+00,-2.189182281494140625e+00,-2.192868232727050781e+00,-2.195511341094970703e+00,-2.197120666503906250e+00,-2.197677135467529297e+00,-2.197190284729003906e+00,-2.195600986480712891e+00,-2.192865848541259766e+00,-2.188928842544555664e+00,-2.183867454528808594e+00,-2.178019285202026367e+00,-2.171298503875732422e+00,-2.163582801818847656e+00,-2.154747962951660156e+00,-2.144668817520141602e+00,-2.133173942565917969e+00,-2.120049953460693359e+00,-2.105115413665771484e+00,-2.088177919387817383e+00,-2.069010496139526367e+00,-2.047360897064208984e+00,-2.022943019866943359e+00,-1.995427131652832031e+00,-1.964435577392578125e+00,-1.929532527923583984e+00,-1.890215039253234863e+00,-1.845903277397155762e+00,-1.795929074287414551e+00,-1.739510059356689453e+00,-1.675815463066101074e+00
-7.007014274597167969e+00,-6.977014541625976562e+00,-6.944074153900146484e+00,-6.908549785614013672e+00,-6.870832443237304688e+00,-6.831173419952392578e+00,-6.789821147918701172e+00,-6.747278690338134766e+00,-6.703865051269531250e+00,-6.659695625305175781e+00,-6.614857673645019531e+00,-6.569361686706542969e+00,-6.524400711059570312e+00,-6.481419563293457031e+00,-6.440161705017089844e+00,-6.400350570678710938e+00,-6.361688613891601562e+00,-6.323601245880126953e+00,-6.285302162170410156e+00,-6.247159957885742188e+00,-6.208843231201171875e+00,-6.169963359832763672e+00,-6.130093097686767578e+00,-6.088711261749267578e+00,-6.045180320739746094e+00,-5.998834133148193359e+00,-5.948967456817626953e+00,-5.895424842834472656e+00,-5.837491035461425781e+00,-5.774142742156982422e+00,-5.704090118408203125e+00,-5.625738143920898438e+00,-5.538733005523681641e+00,-5.443285465240478516e+00,-5.337793827056884766e+00,-5.220693588256835938e+00,-5.094770431518554688e+00,-4.964168071746826172e+00,-4.828172683715820312e+00,-4.686217308044433594e+00,-4.540805816650390625e+00,-4.393530368804931641e+00,-4.254830360412597656e+00,-4.125617980957031250e+00,-4.006067276000976562e+00,-3.901066780090332031e+00,-3.813611268997192383e+00,-3.738616943359375000e+00,-3.672488689422607422e+00,-3.611980915069580078e+00,-3.551954030990600586e+00,-3.491838932037353516e+00,-3.434753417968750000e+00,-3.380323410034179688e+00,-3.328594446182250977e+00,-3.279849052429199219e+00,-3.235074520111083984e+00,-3.195486545562744141e+00,-3.162573337554931641e+00,-3.138767242431640625e+00,-3.126404762268066406e+00,-3.125706434249877930e+00,-3.130585670471191406e+00,-3.131404399871826172e+00,-3.128802299499511719e+00,-3.123184680938720703e+00,-3.115145683288574219e+00,-3.106077194213867188e+00,-3.096179485321044922e+00,-3.085894584655761719e+00,-3.074799060821533203e+00,-3.063043117523193359e+00,-3.052015304565429688e+00,-3.041771173477172852e+00,-3.032138824462890625e+00,-3.022984981536865234e+00,-3.014156818389892578e+00,-3.005505561828613281e+00,-2.997040510177612305e+00,-2.988708019256591797e+00,-2.980372428894042969e+00,-2.971926212310791016e+00,-2.963263511657714844e+00,-2.954275608062744141e+00,-2.944712638854980469e+00,-2.934816360473632812e+00,-2.924657583236694336e+00,-2.914111852645874023e+00,-2.903053760528564453e+00,-2.891350507736206055e+00,-2.878854990005493164e+00,-2.865413188934326172e+00,-2.850862026214599609e+00,-2.835033416748046875e+00,-2.817736387252807617e+00,-2.798756122589111328e+00,-2.777851104736328125e+00,-2.754744291305541992e+00,-2.729123592376708984e+00,-2.700630426406860352e+00,-2.668847084045410156e+00
-9.088352203369140625e+00,-9.043146133422851562e+00,-8.997149467468261719e+00,-8.950571060180664062e+00,-8.903945922851562500e+00,-8.857446670532226562e+00,-8.811130523681640625e+00,-8.764827728271484375e+00,-8.718511581420898438e+00,-8.672183036804199219e+00,-8.625768661499023438e+00,-8.579113960266113281e+00,-8.530464172363281250e+00,-8.479207992553710938e+00,-8.425432205200195312e+00,-8.369321823120117188e+00,-8.312569618225097656e+00,-8.255344390869140625e+00,-8.197321891784667969e+00,-8.139058113098144531e+00,-8.081521034240722656e+00,-8.024061203002929688e+00,-7.965960502624511719e+00,-7.906448364257812500e+00,-7.844543457031250000e+00,-7.779808044433593750e+00,-7.711547374725341797e+00,-7.638584136962890625e+00,-7.559505939483642578e+00,-7.472538948059082031e+00,-7.375812530517578125e+00,-7.267196655273437500e+00,-7.144169807434082031e+00,-7.007872104644775391e+00,-6.863228797912597656e+00,-6.709282875061035156e+00,-6.543862342834472656e+00,-6.369751453399658203e+00,-6.194834709167480469e+00,-6.019065856933593750e+00,-5.841161727905273438e+00,-5.660854339599609375e+00,-5.497016906738281250e+00,-5.356775283813476562e+00,-5.235085487365722656e+00,-5.132956981658935547e+00,-5.044703006744384766e+00,-4.965784549713134766e+00,-4.892403602600097656e+00,-4.819815158843994141e+00,-4.747472763061523438e+00,-4.678780555725097656e+00,-4.610552310943603516e+00,-4.541256904602050781e+00,-4.471988677978515625e+00,-4.404000282287597656e+00,-4.338416099548339844e+00,-4.276122093200683594e+00,-4.218599319458007812e+00,-4.167936325073242188e+00,-4.127622604370117188e+00,-4.101600170135498047e+00,-4.089897155761718750e+00,-4.076980590820312500e+00,-4.060481071472167969e+00,-4.041116237640380859e+00,-4.019649505615234375e+00,-3.997145891189575195e+00,-3.974269390106201172e+00,-3.952738761901855469e+00,-3.931539297103881836e+00,-3.909697532653808594e+00,-3.887129068374633789e+00,-3.864165306091308594e+00,-3.841541767120361328e+00,-3.819617271423339844e+00,-3.798303604125976562e+00,-3.777859687805175781e+00,-3.758868217468261719e+00,-3.741258144378662109e+00,-3.724725723266601562e+00,-3.708999156951904297e+00,-3.693871498107910156e+00,-3.679196834564208984e+00,-3.664830684661865234e+00,-3.650629043579101562e+00,-3.636457204818725586e+00,-3.622283935546875000e+00,-3.608047008514404297e+00,-3.594070196151733398e+00,-3.580382823944091797e+00,-3.566824913024902344e+00,-3.553272724151611328e+00,-3.539639234542846680e+00,-3.525773525238037109e+00,-3.511535644531250000e+00,-3.496762752532958984e+00,-3.481288433074951172e+00,-3.464932203292846680e+00,-3.447506189346313477e+00,-3.428791999816894531e+00
-1.126668262481689453e+01,-1.121670532226562500e+01,-1.116727447509765625e+01,-1.111845588684082031e+01,-1.107024669647216797e+01,-1.102267265319824219e+01,-1.097537040710449219e+01,-1.092626476287841797e+01,-1.087518310546875000e+01,-1.082229804992675781e+01,-1.076764392852783203e+01,-1.071128368377685547e+01,-1.065327072143554688e+01,-1.059358596801757812e+01,-1.053214645385742188e+01,-1.046889877319335938e+01,-1.040368461608886719e+01,-1.033633422851562500e+01,-1.026651954650878906e+01,-1.019346237182617188e+01,-1.011659049987792969e+01,-1.003632545471191406e+01,-9.954734802246093750e+00,-9.871277809143066406e+00,-9.785696029663085938e+00,-9.696830749511718750e+00,-9.603347778320312500e+00,-9.503647804260253906e+00,-9.395605087280273438e+00,-9.276919364929199219e+00,-9.143908500671386719e+00,-8.993888854980468750e+00,-8.830451965332031250e+00,-8.653169631958007812e+00,-8.465804100036621094e+00,-8.265029907226562500e+00,-8.048367500305175781e+00,-7.820975780487060547e+00,-7.591388225555419922e+00,-7.366630554199218750e+00,-7.148284435272216797e+00,-6.937620162963867188e+00,-6.756163597106933594e+00,-6.602485656738281250e+00,-6.474397659301757812e+00,-6.367548942565917969e+00,-6.274476051330566406e+00,-6.189481735229492188e+00,-6.106150627136230469e+00,-6.023359298706054688e+00,-5.943243980407714844e+00,-5.862436294555664062e+00,-5.780533790588378906e+00,-5.697103977203369141e+00,-5.611748695373535156e+00,-5.525311470031738281e+00,-5.438503265380859375e+00,-5.352642059326171875e+00,-5.269790649414062500e+00,-5.192842483520507812e+00,-5.125854492187500000e+00,-5.074420928955078125e+00,-5.041870594024658203e+00,-5.012311935424804688e+00,-4.981903553009033203e+00,-4.951396942138671875e+00,-4.919768333435058594e+00,-4.887578487396240234e+00,-4.855455398559570312e+00,-4.823549270629882812e+00,-4.789886951446533203e+00,-4.755268096923828125e+00,-4.721287250518798828e+00,-4.687835216522216797e+00,-4.654446601867675781e+00,-4.621259212493896484e+00,-4.589166164398193359e+00,-4.558338165283203125e+00,-4.528772354125976562e+00,-4.500445365905761719e+00,-4.473097324371337891e+00,-4.446469783782958984e+00,-4.420427322387695312e+00,-4.395756721496582031e+00,-4.372587680816650391e+00,-4.350650787353515625e+00,-4.329754829406738281e+00,-4.309958457946777344e+00,-4.291108608245849609e+00,-4.273046016693115234e+00,-4.255628585815429688e+00,-4.238713741302490234e+00,-4.222299575805664062e+00,-4.206654548645019531e+00,-4.191626071929931641e+00,-4.177052021026611328e+00,-4.162883758544921875e+00,-4.149001121520996094e+00,-4.135250091552734375e+00,-4.121478080749511719e+00,-4.107538223266601562e+00
-1.356009578704833984e+01,-1.351400089263916016e+01,-1.346667671203613281e+01,-1.341749000549316406e+01,-1.336667251586914062e+01,-1.331441593170166016e+01,-1.326088523864746094e+01,-1.320622920989990234e+01,-1.315053653717041016e+01,-1.309381675720214844e+01,-1.303596401214599609e+01,-1.297686386108398438e+01,-1.291630363464355469e+01,-1.285372161865234375e+01,-1.278893852233886719e+01,-1.272178649902343750e+01,-1.265192031860351562e+01,-1.257907104492187500e+01,-1.250293731689453125e+01,-1.242307662963867188e+01,-1.233893013000488281e+01,-1.224974441528320312e+01,-1.215469169616699219e+01,-1.205387496948242188e+01,-1.194703769683837891e+01,-1.183292579650878906e+01,-1.170878410339355469e+01,-1.157263183593750000e+01,-1.142215824127197266e+01,-1.125535774230957031e+01,-1.107605934143066406e+01,-1.088216590881347656e+01,-1.067060375213623047e+01,-1.043806648254394531e+01,-1.018634986877441406e+01,-9.920858383178710938e+00,-9.644792556762695312e+00,-9.356723785400390625e+00,-9.068229675292968750e+00,-8.796594619750976562e+00,-8.539356231689453125e+00,-8.291191101074218750e+00,-8.072740554809570312e+00,-7.891039848327636719e+00,-7.743396282196044922e+00,-7.619081497192382812e+00,-7.509169578552246094e+00,-7.407393932342529297e+00,-7.309350967407226562e+00,-7.216550827026367188e+00,-7.125031471252441406e+00,-7.032464027404785156e+00,-6.936793327331542969e+00,-6.836472034454345703e+00,-6.733723640441894531e+00,-6.629616737365722656e+00,-6.524768352508544922e+00,-6.418642044067382812e+00,-6.313873291015625000e+00,-6.214105606079101562e+00,-6.126337528228759766e+00,-6.057445526123046875e+00,-6.011800765991210938e+00,-5.970372200012207031e+00,-5.927446365356445312e+00,-5.884035110473632812e+00,-5.841407775878906250e+00,-5.800202369689941406e+00,-5.760389804840087891e+00,-5.719354629516601562e+00,-5.675129413604736328e+00,-5.628175735473632812e+00,-5.579261302947998047e+00,-5.530962944030761719e+00,-5.484672546386718750e+00,-5.439806938171386719e+00,-5.396039485931396484e+00,-5.354674816131591797e+00,-5.315612792968750000e+00,-5.278442382812500000e+00,-5.242731571197509766e+00,-5.208456516265869141e+00,-5.175971984863281250e+00,-5.144977569580078125e+00,-5.115235328674316406e+00,-5.086456298828125000e+00,-5.058423995971679688e+00,-5.030986785888671875e+00,-5.004839897155761719e+00,-4.980230331420898438e+00,-4.956910610198974609e+00,-4.934668064117431641e+00,-4.913293838500976562e+00,-4.892760276794433594e+00,-4.873183250427246094e+00,-4.854492187500000000e+00,-4.836948871612548828e+00,-4.820412158966064453e+00,-4.804704666137695312e+00,-4.789659023284912109e+00,-4.775125980377197266e+00
-1.589019107818603516e+01,-1.583992195129394531e+01,-1.578850173950195312e+01,-1.573608398437500000e+01,-1.568269824981689453e+01,-1.562844848632812500e+01,-1.557333564758300781e+01,-1.551695156097412109e+01,-1.545922470092773438e+01,-1.540014839172363281e+01,-1.533971214294433594e+01,-1.527783012390136719e+01,-1.521440219879150391e+01,-1.514926147460937500e+01,-1.508218288421630859e+01,-1.501266479492187500e+01,-1.494039058685302734e+01,-1.486494827270507812e+01,-1.478539466857910156e+01,-1.470055103302001953e+01,-1.460941123962402344e+01,-1.450979709625244141e+01,-1.440137100219726562e+01,-1.428351593017578125e+01,-1.415486335754394531e+01,-1.401376533508300781e+01,-1.385806560516357422e+01,-1.368423271179199219e+01,-1.349362850189208984e+01,-1.328976535797119141e+01,-1.306985855102539062e+01,-1.283067131042480469e+01,-1.256807327270507812e+01,-1.227677440643310547e+01,-1.195485877990722656e+01,-1.162376403808593750e+01,-1.129484367370605469e+01,-1.096487045288085938e+01,-1.063250064849853516e+01,-1.030055618286132812e+01,-9.986703872680664062e+00,-9.686359405517578125e+00,-9.407262802124023438e+00,-9.179979324340820312e+00,-8.995899200439453125e+00,-8.841564178466796875e+00,-8.706135749816894531e+00,-8.581892013549804688e+00,-8.468717575073242188e+00,-8.362421035766601562e+00,-8.258262634277343750e+00,-8.152017593383789062e+00,-8.040967941284179688e+00,-7.923129081726074219e+00,-7.797435760498046875e+00,-7.667325973510742188e+00,-7.539336204528808594e+00,-7.414165973663330078e+00,-7.294520378112792969e+00,-7.182449340820312500e+00,-7.081572532653808594e+00,-6.997552871704101562e+00,-6.937734603881835938e+00,-6.882928848266601562e+00,-6.828474044799804688e+00,-6.774906158447265625e+00,-6.722649574279785156e+00,-6.672210216522216797e+00,-6.624353408813476562e+00,-6.576081275939941406e+00,-6.526636123657226562e+00,-6.474557876586914062e+00,-6.420066833496093750e+00,-6.363501548767089844e+00,-6.306584358215332031e+00,-6.253008365631103516e+00,-6.202402114868164062e+00,-6.154311180114746094e+00,-6.109613418579101562e+00,-6.067752361297607422e+00,-6.028094291687011719e+00,-5.990097045898437500e+00,-5.953226089477539062e+00,-5.917035102844238281e+00,-5.881624221801757812e+00,-5.847235202789306641e+00,-5.814074516296386719e+00,-5.782057762145996094e+00,-5.751037597656250000e+00,-5.720837593078613281e+00,-5.691280841827392578e+00,-5.662210464477539062e+00,-5.633597373962402344e+00,-5.606292247772216797e+00,-5.580370426177978516e+00,-5.555598735809326172e+00,-5.531764984130859375e+00,-5.508680343627929688e+00,-5.486295700073242188e+00,-5.464938163757324219e+00,-5.444754600524902344e+00
